Date,AAPL,GOOGL,IBM,JPM,MSFT,TSLA
2022-02-14,165.96954345703125,134.7180633544922,113.86363220214844,139.45423889160156,286.4413146972656,291.9200134277344
2022-02-15,169.81214904785156,135.79409790039062,113.6799087524414,141.49363708496094,291.75262451171875,307.4766540527344
2022-02-16,169.5762939453125,136.9168701171875,113.0150146484375,141.74966430664062,291.41204833984375,307.7966613769531
2022-02-17,165.96954345703125,131.7488555908203,109.33183288574219,138.48489379882812,282.8789367675781,292.1166687011719
2022-02-18,164.41677856445312,129.62559509277344,108.7894058227539,139.13418579101562,280.15447998046875,285.6600036621094
2022-02-22,161.48814392089844,129.0395965576172,108.41322326660156,138.88723754882812,279.9501953125,273.84332275390625
2022-02-23,157.3114013671875,126.8273696899414,106.79473114013672,135.97911071777344,272.70135498046875,254.67999267578125
2022-02-24,159.93539428710938,131.8999481201172,106.70722961425781,132.19300842285156,286.6346740722656,266.92333984375
2022-02-25,162.0089874267578,133.6579132080078,108.64068603515625,135.3206329345703,289.2811584472656,269.9566650390625
2022-02-28,162.27432250976562,134.25186157226562,107.1796646118164,129.67808532714844,290.72125244140625,290.1433410644531
2022-03-01,160.3874053955078,133.2622833251953,106.16481018066406,124.78545379638672,286.98492431640625,288.1233215332031
2022-03-02,163.6894989013672,133.76925659179688,108.36073303222656,127.37353515625,292.08343505859375,293.2966613769531
2022-03-03,163.36520385742188,133.10125732421875,110.17169952392578,126.46815490722656,287.9287414550781,279.7633361816406
2022-03-04,160.35797119140625,131.1201171875,110.77537536621094,122.91068267822266,282.03240966796875,279.42999267578125
2022-03-07,156.55465698242188,125.62507629394531,110.29419708251953,118.16436004638672,271.3780517578125,268.1933288574219
2022-03-08,154.72669982910156,126.34675598144531,109.95299530029297,117.33216094970703,268.4007263183594,274.79998779296875
2022-03-09,160.14173889160156,132.62460327148438,110.4254150390625,122.03275299072266,280.7090759277344,286.3233337402344
2022-03-10,155.7880859375,131.6400146484375,108.7894058227539,120.58782958984375,277.8777160644531,279.4333190917969
